PC #,Date,Location,Time Bin,Species,# Individuals,Notes,Editorial notes,Jon Problem Checker
711,4/8/2024,B6,Morning (7-9am),Dark-eyed Junco,1,,,-
711,4/8/2024,B6,Morning (7-9am),California Towhee,1,,,-
711,4/8/2024,B6,Morning (7-9am),Yellow-rumped Warbler,3,,,-
712,4/8/2024,A6,Mid-day (11am-1pm),Anna's Hummingbird,3,,,-
712,4/8/2024,A6,Mid-day (11am-1pm),Red-shouldered Hawk,2,,,-
712,4/8/2024,A6,Mid-day (11am-1pm),Peregrine Falcon,1,,,-
712,4/8/2024,A6,Mid-day (11am-1pm),American Crow,4,,,-
712,4/8/2024,A6,Mid-day (11am-1pm),Bushtit,1,,,-
712,4/8/2024,A6,Mid-day (11am-1pm),American Robin,4,,,-
712,4/8/2024,A6,Mid-day (11am-1pm),House Finch,3,,,-
712,4/8/2024,A6,Mid-day (11am-1pm),lesser Goldfinch,1,,,-
712,4/8/2024,A6,Mid-day (11am-1pm),Dark-eyed Junco,4,,,-
712,4/8/2024,A6,Mid-day (11am-1pm),Song Sparrow,1,,,-
712,4/8/2024,A6,Mid-day (11am-1pm),California Towhee,1,,,-
713,4/8/2024,A5,Mid-day (11am-1pm),Anna's Hummingbird,2,,,-
713,4/8/2024,A5,Mid-day (11am-1pm),Red-shouldered Hawk,1,,,-
713,4/8/2024,A5,Mid-day (11am-1pm),Nuttall's Woodpecker,1,,,-
713,4/8/2024,A5,Mid-day (11am-1pm),American Crow,3,,,-
713,4/8/2024,A5,Mid-day (11am-1pm),American Robin,2,,,-
713,4/8/2024,A5,Mid-day (11am-1pm),House Finch,3,,,-
713,4/8/2024,A5,Mid-day (11am-1pm),Dark-eyed Junco,1,,,-
713,4/8/2024,A5,Mid-day (11am-1pm),California Towhee,1,,,-
713,4/8/2024,A5,Mid-day (11am-1pm),Yellow-rumped Warbler,1,,,-
714,4/8/2024,A4,Mid-day (11am-1pm),American Crow,4,,,-
714,4/8/2024,A4,Mid-day (11am-1pm),House Finch,2,,,-
714,4/8/2024,A4,Mid-day (11am-1pm),Dark-eyed Junco,1,,,-
714,4/8/2024,A4,Mid-day (11am-1pm),Song Sparrow,2,,,-
715,4/8/2024,A3,Mid-day (11am-1pm),American Crow,1,,,-
715,4/8/2024,A3,Mid-day (11am-1pm),Oak Titmouse,1,,,-
715,4/8/2024,A3,Mid-day (11am-1pm),House Finch,1,,,-
716,4/8/2024,A2,Mid-day (11am-1pm),Anna's Hummingbird,2,,,-
716,4/8/2024,A2,Mid-day (11am-1pm),American Crow,2,,,-
716,4/8/2024,A2,Mid-day (11am-1pm),Chestnut-backed Chickadee,1,,,-
716,4/8/2024,A2,Mid-day (11am-1pm),American Robin,2,,,-
716,4/8/2024,A2,Mid-day (11am-1pm),House Finch,4,,,-
716,4/8/2024,A2,Mid-day (11am-1pm),lesser Goldfinch,2,,,-
716,4/8/2024,A2,Mid-day (11am-1pm),Dark-eyed Junco,6,,,-
716,4/8/2024,A2,Mid-day (11am-1pm),California Towhee,2,,,-
716,4/8/2024,A2,Mid-day (11am-1pm),Townsend's Warbler,1,,,-
717,4/8/2024,A1,Mid-day (11am-1pm),Rock Pigeon,16,,,-
717,4/8/2024,A1,Mid-day (11am-1pm),Anna's Hummingbird,1,,,-
717,4/8/2024,A1,Mid-day (11am-1pm),Turkey Vulture,1,,,-
717,4/8/2024,A1,Mid-day (11am-1pm),American Crow,2,,,-
717,4/8/2024,A1,Mid-day (11am-1pm),House Finch,1,,,-
717,4/8/2024,A1,Mid-day (11am-1pm),lesser Goldfinch,3,,,-
717,4/8/2024,A1,Mid-day (11am-1pm),Dark-eyed Junco,4,,,-
717,4/8/2024,A1,Mid-day (11am-1pm),Golden-crowned Sparrow,1,,,-
718,4/8/2024,C1,Evening (3-5pm),Anna's Hummingbird,1,,,-
718,4/8/2024,C1,Evening (3-5pm),American Crow,2,,,-
718,4/8/2024,C1,Evening (3-5pm),Cedar Waxwing,2,,,-
718,4/8/2024,C1,Evening (3-5pm),House Finch,2,,,-
718,4/8/2024,C1,Evening (3-5pm),Dark-eyed Junco,3,,,-
719,4/8/2024,C2,Evening (3-5pm),Peregrine Falcon,1,,,-
719,4/8/2024,C2,Evening (3-5pm),Black Phoebe,1,,,-
719,4/8/2024,C2,Evening (3-5pm),American Crow,3,,,-
719,4/8/2024,C2,Evening (3-5pm),Common Raven,1,,,-
719,4/8/2024,C2,Evening (3-5pm),House Finch,3,,,-
719,4/8/2024,C2,Evening (3-5pm),lesser Goldfinch,1,,,-
719,4/8/2024,C2,Evening (3-5pm),Dark-eyed Junco,2,,,-
720,4/8/2024,C3,Evening (3-5pm),Peregrine Falcon,1,,,-
720,4/8/2024,C3,Evening (3-5pm),American Crow,4,,,-
720,4/8/2024,C3,Evening (3-5pm),Oak Titmouse,2,,,-
720,4/8/2024,C3,Evening (3-5pm),Dark-eyed Junco,3,,,-
721,4/8/2024,C4,Evening (3-5pm),Rock Pigeon,4,,,-
721,4/8/2024,C4,Evening (3-5pm),American Crow,2,,,-
721,4/8/2024,C4,Evening (3-5pm),Chestnut-backed Chickadee,1,,,-
721,4/8/2024,C4,Evening (3-5pm),Oak Titmouse,2,,,-
721,4/8/2024,C4,Evening (3-5pm),Bewick's Wren,1,,,-
722,4/8/2024,C5,Evening (3-5pm),Anna's Hummingbird,1,,,-
722,4/8/2024,C5,Evening (3-5pm),Black Phoebe,1,,,-
722,4/8/2024,C5,Evening (3-5pm),American Crow,3,,,-
722,4/8/2024,C5,Evening (3-5pm),Chestnut-backed Chickadee,2,,,-
722,4/8/2024,C5,Evening (3-5pm),House Finch,3,,,-
722,4/8/2024,C5,Evening (3-5pm),Lesser Goldfinch,2,,,-
722,4/8/2024,C5,Evening (3-5pm),Song Sparrow,1,,,-
722,4/8/2024,C5,Evening (3-5pm),Yellow-rumped Warbler,1,,,-
723,4/8/2024,C6,Evening (3-5pm),Anna's Hummingbird,1,,,-
723,4/8/2024,C6,Evening (3-5pm),American Crow,3,,,-
723,4/8/2024,C6,Evening (3-5pm),Oak Titmouse,2,,,-
723,4/8/2024,C6,Evening (3-5pm),House Finch,3,,,-
724,4/14/2024,C1,Morning (7-9am),Red-shouldered Hawk,1,,,-
724,4/14/2024,C1,Morning (7-9am),American Crow,2,,,-
724,4/14/2024,C1,Morning (7-9am),Cedar Waxwing,40,,,-
724,4/14/2024,C1,Morning (7-9am),House Finch,3,,,-
725,4/14/2024,C2,Morning (7-9am),Red-shouldered Hawk,1,,,-
725,4/14/2024,C2,Morning (7-9am),Downy Woodpecker,1,,,-
725,4/14/2024,C2,Morning (7-9am),American Crow,3,,,-
725,4/14/2024,C2,Morning (7-9am),Cedar Waxwing,10,,,-
725,4/14/2024,C2,Morning (7-9am),Dark-eyed Junco,3,,,-
726,4/14/2024,C3,Morning (7-9am),Anna's Hummingbird,2,,,-
726,4/14/2024,C3,Morning (7-9am),American Crow,3,,,-
726,4/14/2024,C3,Morning (7-9am),Bewick's Wren,1,,,-
726,4/14/2024,C3,Morning (7-9am),House Finch,3,,,-
726,4/14/2024,C3,Morning (7-9am),Dark-eyed Junco,2,,,-
727,4/14/2024,C4,Morning (7-9am),Rock Pigeon,3,,,-
727,4/14/2024,C4,Morning (7-9am),Red-shouldered Hawk,1,,,-
727,4/14/2024,C4,Morning (7-9am),Dark-eyed Junco,3,,,-
727,4/14/2024,C4,Morning (7-9am),Song Sparrow,1,,,-
727,4/14/2024,C4,Morning (7-9am),California Towhee,1,,,-
728,4/14/2024,C5,Morning (7-9am),Red-shouldered Hawk,1,,,-
728,4/14/2024,C5,Morning (7-9am),American Crow,2,,,-
728,4/14/2024,C5,Morning (7-9am),American Robin,2,,,-
728,4/14/2024,C5,Morning (7-9am),House Finch,3,,,-
728,4/14/2024,C5,Morning (7-9am),California Towhee,2,,,-
729,4/14/2024,C6,Morning (7-9am),Anna's Hummingbird,1,,,-
729,4/14/2024,C6,Morning (7-9am),Larus_Genus,2,,,-
729,4/14/2024,C6,Morning (7-9am),Red-shouldered Hawk,1,,,-
729,4/14/2024,C6,Morning (7-9am),House Finch,3,,,-
729,4/14/2024,C6,Morning (7-9am),Dark-eyed Junco,2,,,-
730,4/14/2024,A1,Mid-day (11am-1pm),Anna's Hummingbird,2,,,-
730,4/14/2024,A1,Mid-day (11am-1pm),Red-shouldered Hawk,2,,,-
730,4/14/2024,A1,Mid-day (11am-1pm),American Crow,2,,,-
730,4/14/2024,A1,Mid-day (11am-1pm),Chestnut-backed Chickadee,2,,,-
730,4/14/2024,A1,Mid-day (11am-1pm),Bushtit,3,,,-
730,4/14/2024,A1,Mid-day (11am-1pm),American Robin,1,,,-
730,4/14/2024,A1,Mid-day (11am-1pm),House Finch,2,,,-
730,4/14/2024,A1,Mid-day (11am-1pm),lesser Goldfinch,1,,,-
730,4/14/2024,A1,Mid-day (11am-1pm),Song Sparrow,1,,,-
731,4/14/2024,A2,Mid-day (11am-1pm),Larus_Genus,1,,,-
731,4/14/2024,A2,Mid-day (11am-1pm),American Crow,4,,,-
731,4/14/2024,A2,Mid-day (11am-1pm),Bushtit,2,,,-
731,4/14/2024,A2,Mid-day (11am-1pm),Brown Creeper,1,,,-
731,4/14/2024,A2,Mid-day (11am-1pm),House Finch,2,,,-
731,4/14/2024,A2,Mid-day (11am-1pm),Dark-eyed Junco,2,,,-
732,4/14/2024,A3,Mid-day (11am-1pm),Anna's Hummingbird,1,,,-
732,4/14/2024,A3,Mid-day (11am-1pm),Red-shouldered Hawk,1,,,-
732,4/14/2024,A3,Mid-day (11am-1pm),Chestnut-backed Chickadee,2,,,-
732,4/14/2024,A3,Mid-day (11am-1pm),American Robin,1,,,-
732,4/14/2024,A3,Mid-day (11am-1pm),House Finch,4,,,-
732,4/14/2024,A3,Mid-day (11am-1pm),Dark-eyed Junco,1,,,-
733,4/14/2024,A4,Mid-day (11am-1pm),Anna's Hummingbird,1,,,-
733,4/14/2024,A4,Mid-day (11am-1pm),California Gull,2,,,-
733,4/14/2024,A4,Mid-day (11am-1pm),American Crow,2,,,-
733,4/14/2024,A4,Mid-day (11am-1pm),Common Raven,1,,,-
733,4/14/2024,A4,Mid-day (11am-1pm),House Finch,4,,,-
733,4/14/2024,A4,Mid-day (11am-1pm),lesser Goldfinch,2,,,-
733,4/14/2024,A4,Mid-day (11am-1pm),Dark-eyed Junco,2,,,-
733,4/14/2024,A4,Mid-day (11am-1pm),California Towhee,1,,,-
734,4/14/2024,A5,Mid-day (11am-1pm),White-throated Swift,3,,,-
734,4/14/2024,A5,Mid-day (11am-1pm),Anna's Hummingbird,1,,,-
734,4/14/2024,A5,Mid-day (11am-1pm),Larus_Genus,1,,,-
734,4/14/2024,A5,Mid-day (11am-1pm),Red-shouldered Hawk,3,,,-
734,4/14/2024,A5,Mid-day (11am-1pm),American Crow,2,,,-
734,4/14/2024,A5,Mid-day (11am-1pm),Oak Titmouse,1,,,-
734,4/14/2024,A5,Mid-day (11am-1pm),Bushtit,2,,,-
734,4/14/2024,A5,Mid-day (11am-1pm),American Robin,1,,,-
734,4/14/2024,A5,Mid-day (11am-1pm),House Finch,1,,,-
734,4/14/2024,A5,Mid-day (11am-1pm),Dark-eyed Junco,1,,,-
735,4/14/2024,A6,Mid-day (11am-1pm),Rock Pigeon,2,,,-
735,4/14/2024,A6,Mid-day (11am-1pm),Accipiter_Genus,1,,,-
735,4/14/2024,A6,Mid-day (11am-1pm),Red-shouldered Hawk,2,,,-
735,4/14/2024,A6,Mid-day (11am-1pm),Chestnut-backed Chickadee,2,,,-
735,4/14/2024,A6,Mid-day (11am-1pm),Bushtit,2,,,-
735,4/14/2024,A6,Mid-day (11am-1pm),American Robin,1,,,-
735,4/14/2024,A6,Mid-day (11am-1pm),Song Sparrow,1,,,-
735,4/14/2024,A6,Mid-day (11am-1pm),Spotted Towhee,1,,,-
742,4/19/2024,A1,Mid-day (11am-1pm),Rock Pigeon,6,,,-
742,4/19/2024,A1,Mid-day (11am-1pm),Anna's Hummingbird,1,,,-
742,4/19/2024,A1,Mid-day (11am-1pm),Red-shouldered Hawk,1,heard,,-
742,4/19/2024,A1,Mid-day (11am-1pm),American Crow,2,,,-
742,4/19/2024,A1,Mid-day (11am-1pm),Chestnut-backed Chickadee,1,,,-
742,4/19/2024,A1,Mid-day (11am-1pm),American Robin,1,,,-
742,4/19/2024,A1,Mid-day (11am-1pm),Dark-eyed Junco,3,,,-
742,4/19/2024,A1,Mid-day (11am-1pm),California Towhee,1,,,-
743,4/19/2024,A2,Mid-day (11am-1pm),Red-shouldered Hawk,1,heard,,-
743,4/19/2024,A2,Mid-day (11am-1pm),American Crow,2,,,-
743,4/19/2024,A2,Mid-day (11am-1pm),American Robin,1,,,-
743,4/19/2024,A2,Mid-day (11am-1pm),Pine Siskin,1,heard,,-
743,4/19/2024,A2,Mid-day (11am-1pm),Lesser Goldfinch,1,,,-
743,4/19/2024,A2,Mid-day (11am-1pm),Dark-eyed Junco,2,,,-
744,4/19/2024,A3,Mid-day (11am-1pm),Rock Pigeon,4,,,-
744,4/19/2024,A3,Mid-day (11am-1pm),Red-shouldered Hawk,1,,,-
744,4/19/2024,A3,Mid-day (11am-1pm),American Crow,5,,,-
744,4/19/2024,A3,Mid-day (11am-1pm),Common Raven,1,,,-
744,4/19/2024,A3,Mid-day (11am-1pm),House Finch,3,,,-
745,4/19/2024,A4,Mid-day (11am-1pm),Red-shouldered Hawk,1,heard,,-
745,4/19/2024,A4,Mid-day (11am-1pm),American Crow,11,mobbing raven,,-
745,4/19/2024,A4,Mid-day (11am-1pm),Common Raven,1,,,-
745,4/19/2024,A4,Mid-day (11am-1pm),American Goldfinch,1,heard,,-
745,4/19/2024,A4,Mid-day (11am-1pm),Dark-eyed Junco,3,,,-
745,4/19/2024,A4,Mid-day (11am-1pm),California Towhee,1,,,-
745,4/19/2024,A4,Mid-day (11am-1pm),Spotted Towhee,1,heard,,-
746,4/19/2024,A5,Mid-day (11am-1pm),Anna's Hummingbird,1,,,-
746,4/19/2024,A5,Mid-day (11am-1pm),Red-shouldered Hawk,1,,,-
746,4/19/2024,A5,Mid-day (11am-1pm),Steller's Jay,1,,,-
746,4/19/2024,A5,Mid-day (11am-1pm),American Crow,8,,,-
746,4/19/2024,A5,Mid-day (11am-1pm),Brown Creeper,2,,,-
746,4/19/2024,A5,Mid-day (11am-1pm),American Robin,1,,,-
746,4/19/2024,A5,Mid-day (11am-1pm),Spotted Towhee,1,,,-
758,4/19/2024,C1,Evening (3-5pm),Anna's Hummingbird,2,,,-
758,4/19/2024,C1,Evening (3-5pm),Turkey Vulture,1,,,-
758,4/19/2024,C1,Evening (3-5pm),American Crow,3,,,-
758,4/19/2024,C1,Evening (3-5pm),Bushtit,4,,,-
758,4/19/2024,C1,Evening (3-5pm),American Robin,1,,,-
758,4/19/2024,C1,Evening (3-5pm),House Finch,1,,,-
758,4/19/2024,C1,Evening (3-5pm),Dark-eyed Junco,2,,,-
759,4/19/2024,C2,Evening (3-5pm),Rock Pigeon,3,,,-
759,4/19/2024,C2,Evening (3-5pm),Larus_Genus,1,,,-
759,4/19/2024,C2,Evening (3-5pm),Nuttall's Woodpecker,1,,,-
759,4/19/2024,C2,Evening (3-5pm),American Crow,2,,,-
759,4/19/2024,C2,Evening (3-5pm),Oak Titmouse,1,,,-
759,4/19/2024,C2,Evening (3-5pm),Bushtit,3,,,-
759,4/19/2024,C2,Evening (3-5pm),American Robin,2,,,-
759,4/19/2024,C2,Evening (3-5pm),House Finch,1,,,-
759,4/19/2024,C2,Evening (3-5pm),Lesser Goldfinch,1,,,-
759,4/19/2024,C2,Evening (3-5pm),Dark-eyed Junco,4,,,-
759,4/19/2024,C2,Evening (3-5pm),California Towhee,1,,,-
760,4/19/2024,C3,Evening (3-5pm),Rock Pigeon,2,,,-
760,4/19/2024,C3,Evening (3-5pm),Anna's Hummingbird,1,,,-
760,4/19/2024,C3,Evening (3-5pm),Nuttall's Woodpecker,1,,,-
760,4/19/2024,C3,Evening (3-5pm),American Crow,1,,,-
760,4/19/2024,C3,Evening (3-5pm),American Robin,1,,,-
760,4/19/2024,C3,Evening (3-5pm),House Finch,1,,,-
760,4/19/2024,C3,Evening (3-5pm),Lesser Goldfinch,4,,,-
760,4/19/2024,C3,Evening (3-5pm),Dark-eyed Junco,6,,,-
761,4/19/2024,C4,Evening (3-5pm),Rock Pigeon,2,,,-
761,4/19/2024,C4,Evening (3-5pm),American Crow,4,,,-
761,4/19/2024,C4,Evening (3-5pm),Oak Titmouse,3,,,-
761,4/19/2024,C4,Evening (3-5pm),American Robin,2,,,-
761,4/19/2024,C4,Evening (3-5pm),House Finch,1,,,-
761,4/19/2024,C4,Evening (3-5pm),Dark-eyed Junco,3,,,-
762,4/19/2024,C5,Evening (3-5pm),Anna's Hummingbird,1,,,-
762,4/19/2024,C5,Evening (3-5pm),Black Phoebe,1,,,-
762,4/19/2024,C5,Evening (3-5pm),American Crow,2,,,-
762,4/19/2024,C5,Evening (3-5pm),Common Raven,2,,,-
762,4/19/2024,C5,Evening (3-5pm),Chestnut-backed Chickadee,1,,,-
762,4/19/2024,C5,Evening (3-5pm),House Finch,2,,,-
762,4/19/2024,C5,Evening (3-5pm),Lesser Goldfinch,2,,,-
762,4/19/2024,C5,Evening (3-5pm),Dark-eyed Junco,3,,,-
762,4/19/2024,C5,Evening (3-5pm),Song Sparrow,1,,,-
763,4/19/2024,C6,Evening (3-5pm),Rock Pigeon,2,,,-
763,4/19/2024,C6,Evening (3-5pm),Anna's Hummingbird,1,,,-
763,4/19/2024,C6,Evening (3-5pm),California Gull,2,,,-
763,4/19/2024,C6,Evening (3-5pm),American Crow,1,,,-
763,4/19/2024,C6,Evening (3-5pm),Dark-eyed Junco,2,,,-
764,4/26/2024,A1,Morning (7-9am),Allen's Hummingbird,1,,,-
764,4/26/2024,A1,Morning (7-9am),American Crow,2,,,-
764,4/26/2024,A1,Morning (7-9am),Chestnut-backed Chickadee,2,,,-
764,4/26/2024,A1,Morning (7-9am),Oak Titmouse,1,,,-
764,4/26/2024,A1,Morning (7-9am),American Robin,1,,,-
764,4/26/2024,A1,Morning (7-9am),House Finch,1,,,-
764,4/26/2024,A1,Morning (7-9am),Lesser Goldfinch,1,,,-
764,4/26/2024,A1,Morning (7-9am),Dark-eyed Junco,3,,,-
764,4/26/2024,A1,Morning (7-9am),California Towhee,1,,,-
764,4/26/2024,A1,Morning (7-9am),spotted Towhee,1,,,-
765,4/26/2024,A2,Morning (7-9am),Anna's Hummingbird,1,,,-
765,4/26/2024,A2,Morning (7-9am),Chestnut-backed Chickadee,2,,,-
765,4/26/2024,A2,Morning (7-9am),American Robin,1,,,-
765,4/26/2024,A2,Morning (7-9am),House Finch,1,,,-
765,4/26/2024,A2,Morning (7-9am),Lesser Goldfinch,1,,,-
765,4/26/2024,A2,Morning (7-9am),Dark-eyed Junco,5,,,-
765,4/26/2024,A2,Morning (7-9am),Song Sparrow,1,,,-
765,4/26/2024,A2,Morning (7-9am),California Towhee,1,,,-
766,4/26/2024,A3,Morning (7-9am),Rock Pigeon,1,,,-
766,4/26/2024,A3,Morning (7-9am),American Crow,1,,,-
766,4/26/2024,A3,Morning (7-9am),Dark-eyed Junco,1,,,-
767,4/26/2024,A4,Morning (7-9am),Rock Pigeon,1,,,-
767,4/26/2024,A4,Morning (7-9am),Anna's Hummingbird,1,,,-
767,4/26/2024,A4,Morning (7-9am),American Crow,8,,,-
767,4/26/2024,A4,Morning (7-9am),Bewick's Wren,2,,,-
767,4/26/2024,A4,Morning (7-9am),Dark-eyed Junco,2,,,-
768,4/26/2024,A5,Morning (7-9am),Anna's Hummingbird,2,,,-
768,4/26/2024,A5,Morning (7-9am),Red-shouldered Hawk,1,,,-
768,4/26/2024,A5,Morning (7-9am),Steller's Jay,1,,,-
768,4/26/2024,A5,Morning (7-9am),American Crow,6,,,-
768,4/26/2024,A5,Morning (7-9am),Chestnut-backed Chickadee,2,,,-
768,4/26/2024,A5,Morning (7-9am),Oak Titmouse,4,,,-
768,4/26/2024,A5,Morning (7-9am),Dark-eyed Junco,2,,,-
769,4/26/2024,A6,Morning (7-9am),Rock Pigeon,2,,,-
769,4/26/2024,A6,Morning (7-9am),Anna's Hummingbird,3,,,-
769,4/26/2024,A6,Morning (7-9am),Red-shouldered Hawk,1,,,-
769,4/26/2024,A6,Morning (7-9am),Nuttall's Woodpecker,1,,,-
769,4/26/2024,A6,Morning (7-9am),American Crow,4,,,-
769,4/26/2024,A6,Morning (7-9am),American Robin,2,,,-
769,4/26/2024,A6,Morning (7-9am),Dark-eyed Junco,2,,,-
769,4/26/2024,A6,Morning (7-9am),Song Sparrow,1,,,-
770,4/26/2024,B1,Mid-day (11am-1pm),Nuttall's Woodpecker,1,,,-
770,4/26/2024,B1,Mid-day (11am-1pm),American Crow,2,,,-
770,4/26/2024,B1,Mid-day (11am-1pm),chestnut-backed Chickadee,3,,,-
770,4/26/2024,B1,Mid-day (11am-1pm),Oak Titmouse,4,,,-
770,4/26/2024,B1,Mid-day (11am-1pm),Red-breasted Nuthatch,1,,,-
770,4/26/2024,B1,Mid-day (11am-1pm),Brown Creeper,2,,,-
770,4/26/2024,B1,Mid-day (11am-1pm),American Robin,2,,,-
770,4/26/2024,B1,Mid-day (11am-1pm),Dark-eyed Junco,4,,,-
770,4/26/2024,B1,Mid-day (11am-1pm),California Towhee,1,,,-
771,4/26/2024,B2,Mid-day (11am-1pm),Anna's Hummingbird,1,,,-
771,4/26/2024,B2,Mid-day (11am-1pm),Nuttall's Woodpecker,2,,,-
771,4/26/2024,B2,Mid-day (11am-1pm),Western Flycatcher,1,,,-
771,4/26/2024,B2,Mid-day (11am-1pm),Steller's Jay,1,,,-
771,4/26/2024,B2,Mid-day (11am-1pm),American Crow,6,,,-
771,4/26/2024,B2,Mid-day (11am-1pm),Common Raven,1,,,-
771,4/26/2024,B2,Mid-day (11am-1pm),Oak Titmouse,1,,,-
771,4/26/2024,B2,Mid-day (11am-1pm),Brown Creeper,1,,,-
771,4/26/2024,B2,Mid-day (11am-1pm),House Finch,3,,,-
771,4/26/2024,B2,Mid-day (11am-1pm),Dark-eyed Junco,4,,,-
772,4/26/2024,B3,Mid-day (11am-1pm),Red-shouldered Hawk,1,,,-
772,4/26/2024,B3,Mid-day (11am-1pm),chestnut-backed Chickadee,1,,,-
772,4/26/2024,B3,Mid-day (11am-1pm),Hirundinidae_Family,1,,,-
772,4/26/2024,B3,Mid-day (11am-1pm),Bushtit,3,,,-
772,4/26/2024,B3,Mid-day (11am-1pm),Bewick's Wren,1,,,-
772,4/26/2024,B3,Mid-day (11am-1pm),American Robin,2,,,-
772,4/26/2024,B3,Mid-day (11am-1pm),House Finch,4,,,-
772,4/26/2024,B3,Mid-day (11am-1pm),Lesser Goldfinch,2,,,-
772,4/26/2024,B3,Mid-day (11am-1pm),Dark-eyed Junco,3,,,-
772,4/26/2024,B3,Mid-day (11am-1pm),Song Sparrow,1,,,-
773,4/26/2024,B5,Mid-day (11am-1pm),Red-shouldered Hawk,2,,,-
773,4/26/2024,B5,Mid-day (11am-1pm),Black Phoebe,1,,,-
773,4/26/2024,B5,Mid-day (11am-1pm),American Robin,2,,,-
773,4/26/2024,B5,Mid-day (11am-1pm),Lesser Goldfinch,6,,,-
773,4/26/2024,B5,Mid-day (11am-1pm),Dark-eyed Junco,3,,,-
773,4/26/2024,B5,Mid-day (11am-1pm),California Towhee,1,,,-
774,4/26/2024,B6,Mid-day (11am-1pm),Rock Pigeon,2,,,-
774,4/26/2024,B6,Mid-day (11am-1pm),American Crow,1,,,-
774,4/26/2024,B6,Mid-day (11am-1pm),chestnut-backed Chickadee,1,,,-
774,4/26/2024,B6,Mid-day (11am-1pm),House Finch,1,,,-
775,4/26/2024,B1,Evening (3-5pm),Rock Pigeon,4,,,-
775,4/26/2024,B1,Evening (3-5pm),Peregrine Falcon,1,,,-
775,4/26/2024,B1,Evening (3-5pm),American Crow,4,,,-
775,4/26/2024,B1,Evening (3-5pm),American Robin,2,,,-
775,4/26/2024,B1,Evening (3-5pm),House Finch,3,,,-
775,4/26/2024,B1,Evening (3-5pm),Lesser Goldfinch,1,,,-
775,4/26/2024,B1,Evening (3-5pm),Dark-eyed Junco,2,,,-
776,4/26/2024,B2,Evening (3-5pm),Rock Pigeon,3,,,-
776,4/26/2024,B2,Evening (3-5pm),Nuttall's Woodpecker,1,,,-
776,4/26/2024,B2,Evening (3-5pm),chestnut-backed Chickadee,2,,,-
776,4/26/2024,B2,Evening (3-5pm),American Robin,3,,,-
776,4/26/2024,B2,Evening (3-5pm),House Finch,3,,,-
776,4/26/2024,B2,Evening (3-5pm),Lesser Goldfinch,4,,,-
776,4/26/2024,B2,Evening (3-5pm),Dark-eyed Junco,3,,,-
777,4/26/2024,B3,Evening (3-5pm),Larus_Genus,2,,,-
777,4/26/2024,B3,Evening (3-5pm),American Crow,5,,,-
777,4/26/2024,B3,Evening (3-5pm),Common Raven,1,,,-
777,4/26/2024,B3,Evening (3-5pm),chestnut-backed Chickadee,4,,,-
777,4/26/2024,B3,Evening (3-5pm),American Robin,2,,,-
777,4/26/2024,B3,Evening (3-5pm),House Finch,3,,,-
777,4/26/2024,B3,Evening (3-5pm),Lesser Goldfinch,4,,,-
777,4/26/2024,B3,Evening (3-5pm),Dark-eyed Junco,3,,,-
778,4/26/2024,B5,Evening (3-5pm),Anna's Hummingbird,3,,,-
778,4/26/2024,B5,Evening (3-5pm),Steller's Jay,2,,,-
778,4/26/2024,B5,Evening (3-5pm),American Crow,5,,,-
778,4/26/2024,B5,Evening (3-5pm),American Robin,3,,,-
778,4/26/2024,B5,Evening (3-5pm),Dark-eyed Junco,4,,,-
778,4/26/2024,B5,Evening (3-5pm),Song Sparrow,2,,,-
779,4/26/2024,B6,Evening (3-5pm),Anna's Hummingbird,1,,,-
779,4/26/2024,B6,Evening (3-5pm),American Crow,3,,,-
779,4/26/2024,B6,Evening (3-5pm),Common Raven,2,,,-
779,4/26/2024,B6,Evening (3-5pm),Oak Titmouse,2,,,-
779,4/26/2024,B6,Evening (3-5pm),American Robin,3,,,-
779,4/26/2024,B6,Evening (3-5pm),Dark-eyed Junco,5,,,-
779,4/26/2024,B6,Evening (3-5pm),Song Sparrow,2,,,-
786,4/27/2024,C1,Mid-day (11am-1pm),Red-shouldered Hawk,1,,,-
786,4/27/2024,C1,Mid-day (11am-1pm),American Crow,1,,,-
786,4/27/2024,C1,Mid-day (11am-1pm),Violet-green Swallow,1,,,-
786,4/27/2024,C1,Mid-day (11am-1pm),Dark-eyed Junco,1,,,-
787,4/27/2024,C2,Mid-day (11am-1pm),American Crow,2,,,-
787,4/27/2024,C2,Mid-day (11am-1pm),American Robin,1,,,-
787,4/27/2024,C2,Mid-day (11am-1pm),Dark-eyed Junco,3,,,-
788,4/27/2024,C3,Mid-day (11am-1pm),Anna's Hummingbird,1,,,-
788,4/27/2024,C3,Mid-day (11am-1pm),American Crow,1,,,-
788,4/27/2024,C3,Mid-day (11am-1pm),American Robin,1,,,-
788,4/27/2024,C3,Mid-day (11am-1pm),Dark-eyed Junco,1,,,-
789,4/27/2024,C4,Mid-day (11am-1pm),Anna's Hummingbird,1,,,-
789,4/27/2024,C4,Mid-day (11am-1pm),Larus_Genus,2,,,-
789,4/27/2024,C4,Mid-day (11am-1pm),American Crow,5,,,-
789,4/27/2024,C4,Mid-day (11am-1pm),American Robin,1,,,-
789,4/27/2024,C4,Mid-day (11am-1pm),Dark-eyed Junco,6,,,-
790,4/27/2024,C5,Mid-day (11am-1pm),Anna's Hummingbird,1,,,-
790,4/27/2024,C5,Mid-day (11am-1pm),Peregrine Falcon,1,,,-
790,4/27/2024,C5,Mid-day (11am-1pm),American Crow,1,,,-
